transaction_id,customer_id,date,amount,product_id
T3373,C1220,2024-06-30,41.5,19
T3374,C1294,2023-08-16,56.9,5
T3375,C1297,2023-05-24,31.16,41
T3376,C1153,2023-11-16,57.58,1
T3377,C1023,2023-06-19,4.27,14
T3378,C1174,2023-05-02,69.97,37
T3379,C1095,2024-04-27,64.09,21
T3380,C1060,2023-12-15,94.66,47
T3381,C1260,2024-06-02,140.72,15
T3382,C1253,2024-02-20,12.42,16
T3383,C1255,2024-03-03,144.61,20
T3384,C1010,2024-04-01,94.34,15
T3385,C1261,2023-07-13,34.35,7
T3386,C1265,2023-03-17,102.71,26
T3387,C1067,2023-09-26,65.23,29
T3388,C1165,2024-07-17,27.96,29
T3389,C1168,2024-04-29,40.6,7
T3390,C1141,2024-02-24,21.14,3
T3391,C1025,2023-07-27,81.34,23
T3392,C1033,2023-05-02,46.28,48
T3393,C1129,2024-04-12,111.5,38
T3394,C1080,2023-09-13,47.26,34
T3395,C1172,2024-03-29,45.16,44
T3396,C1178,2023-05-03,27.62,7
T3397,C1077,2023-09-29,133.32,33
T3398,C1125,2024-04-07,45.25,10
T3399,C1126,2024-06-04,106.65,19
T3400,C1290,2023-01-26,113.6,3
T3401,C1109,2023-08-12,68.16,10
T3402,C1158,2023-06-04,58.89,12
T3403,C1025,2024-03-10,43.93,14
T3404,C1113,2024-03-28,54.75,48
T3405,C1020,2024-01-07,74.05,14
T3406,C1023,2024-03-08,84.33,42
T3407,C1234,2023-07-12,107.11,33
T3408,C1007,2023-02-03,87.15,28
T3409,C1000,2023-11-05,56.82,38
T3410,C1263,2023-01-13,30.51,31
T3411,C1295,2023-12-18,33.87,7
T3412,C1052,2023-12-18,46.04,3
T3413,C1269,2023-11-08,81.62,23
T3414,C1247,2024-05-05,93.44,39
T3415,C1296,2023-03-06,36.69,38
T3416,C1122,2023-08-24,42.0,18
T3417,C1235,2024-07-29,12.77,35
T3418,C1023,2023-05-28,12.47,6
T3419,C1000,2024-07-14,72.9,6
T3420,C1010,2023-01-02,190.58,37
T3421,C1034,2023-01-22,31.3,29
T3422,C1269,2023-05-04,30.52,16
T3423,C1095,2024-07-01,26.08,46
T3424,C1106,2024-01-09,54.11,23
T3425,C1054,2023-11-05,16.85,43
T3426,C1151,2023-03-13,164.93,9
T3427,C1018,2023-03-14,48.4,12
T3428,C1068,2024-05-12,102.83,39
T3429,C1275,2024-04-20,26.94,42
T3430,C1269,2023-02-04,51.82,21
T3431,C1273,2023-09-09,97.39,49
T3432,C1102,2023-11-13,8.75,18
T3433,C1230,2024-02-18,21.55,46
T3434,C1026,2023-01-06,67.22,16
T3435,C1075,2024-04-24,146.71,43
T3436,C1087,2023-11-01,56.72,9
T3437,C1255,2023-11-09,28.41,6
T3438,C1248,2023-07-28,53.7,23
T3439,C1245,2023-01-29,15.33,22
T3440,C1107,2024-06-24,86.2,48
T3441,C1097,2024-04-22,58.38,33
T3442,C1252,2024-04-25,55.33,41
T3443,C1038,2024-02-07,30.39,43
T3444,C1142,2023-10-10,86.72,49
T3445,C1040,2024-06-11,10.8,41
T3446,C1177,2023-03-04,78.8,28
T3447,C1122,2023-06-06,33.02,21
T3448,C1200,2023-09-17,19.67,27
T3449,C1249,2024-03-31,32.25,18
T3450,C1063,2023-07-13,69.97,14
T3451,C1022,2024-05-21,98.92,35
T3452,C1027,2023-07-03,185.63,28
T3453,C1128,2023-07-25,74.2,14
T3454,C1233,2023-07-06,52.47,25
T3455,C1106,2023-08-26,49.11,21
T3456,C1233,2024-04-17,64.77,39
T3457,C1267,2023-07-13,36.45,42
T3458,C1291,2023-10-10,35.15,38
T3459,C1045,2023-01-04,63.17,14
T3460,C1184,2023-11-18,73.18,33
T3461,C1196,2023-05-15,10.37,42
T3462,C1162,2023-10-13,54.23,24
T3463,C1096,2023-07-12,41.99,3
T3464,C1119,2023-08-09,54.6,22
T3465,C1193,2023-03-04,120.13,5
T3466,C1147,2023-09-24,149.04,34
T3467,C1246,2024-03-20,71.68,18
T3468,C1056,2023-12-20,108.09,29
T3469,C1247,2023-09-05,92.11,34
T3470,C1184,2024-05-05,9.62,40
T3471,C1253,2023-11-26,64.06,11
T3472,C1005,2023-12-22,11.38,45
T3473,C1087,2023-06-15,7.4,48
T3474,C1282,2024-02-02,47.41,13
T3475,C1082,2023-07-29,42.75,30
T3476,C1133,2023-04-24,101.79,6
T3477,C1036,2024-03-12,45.1,4
T3478,C1267,2023-12-01,16.79,31
T3479,C1076,2023-09-30,44.37,12
T3480,C1280,2024-02-18,30.61,8
T3481,C1035,2023-12-12,21.96,43
T3482,C1251,2024-03-16,79.9,33
T3483,C1235,2023-09-03,48.02,6
T3484,C1006,2024-08-02,113.67,37
T3485,C1014,2023-11-20,60.18,2
T3486,C1183,2023-09-30,130.21,16
T3487,C1057,2024-06-04,33.73,13
T3488,C1289,2024-08-02,35.76,45
T3489,C1237,2023-06-05,35.66,2
T3490,C1178,2023-05-15,53.05,29
T3491,C1230,2023-10-29,110.71,10
T3492,C1002,2023-02-11,66.84,1
T3493,C1292,2024-02-03,21.47,24
T3494,C1268,2024-01-29,60.97,19
T3495,C1115,2023-02-20,10.84,41
T3496,C1231,2023-06-05,47.87,46
T3497,C1013,2024-07-11,35.22,23
T3498,C1090,2023-04-15,126.05,8
T3499,C1242,2023-10-17,72.88,28
T3500,C1042,2024-01-30,100.67,11
T3501,C1085,2023-05-23,53.55,6
T3502,C1198,2023-07-16,89.75,40
T3503,C1231,2024-03-17,39.65,17
T3504,C1242,2023-09-04,66.94,7
T3505,C1005,2024-04-18,60.43,32
T3506,C1127,2023-02-04,60.31,41
T3507,C1010,2024-01-01,54.75,24
T3508,C1127,2023-07-17,27.46,18
T3509,C1179,2024-06-15,73.32,47
T3510,C1076,2023-09-12,50.34,26
T3511,C1205,2023-02-21,38.01,21
T3512,C1080,2024-04-30,56.92,15
T3513,C1168,2023-11-03,82.13,46
T3514,C1183,2023-02-04,57.3,5
T3515,C1159,2024-03-06,48.93,11
T3516,C1004,2023-12-05,93.4,34
T3517,C1179,2024-06-15,20.12,34
T3518,C1104,2024-02-12,77.96,41
T3519,C1039,2024-01-08,40.55,38
T3520,C1194,2023-05-09,53.16,38
T3521,C1019,2023-12-16,55.68,48
T3522,C1056,2023-04-09,137.58,43
T3523,C1104,2023-08-14,8.7,9
T3524,C1050,2023-09-08,83.7,47
T3525,C1164,2023-11-28,72.6,31
T3526,C1219,2023-05-02,60.93,22
T3527,C1074,2023-11-18,39.54,46
T3528,C1287,2023-07-08,55.05,10
T3529,C1053,2024-06-08,131.84,25
T3530,C1262,2024-07-28,16.08,26
T3531,C1133,2024-04-24,117.1,49
T3532,C1229,2023-05-17,98.6,2
T3533,C1122,2024-03-03,80.58,45
T3534,C1263,2024-07-23,84.24,33
T3535,C1080,2024-06-19,109.36,15
T3536,C1010,2024-05-21,9.23,10
T3537,C1278,2023-02-08,47.76,24
T3538,C1187,2023-03-29,68.97,49
T3539,C1282,2024-03-22,28.84,16
T3540,C1080,2023-06-27,65.83,36
T3541,C1014,2023-09-26,151.36,40
T3542,C1132,2023-10-08,53.31,44
T3543,C1144,2024-03-12,74.36,3
T3544,C1156,2024-03-06,22.42,30
T3545,C1071,2023-06-21,97.52,34
T3546,C1260,2024-04-03,76.57,49
T3547,C1100,2023-09-29,69.71,1
T3548,C1137,2023-12-05,29.8,12
T3549,C1008,2024-04-23,55.1,3
T3550,C1133,2023-06-15,15.33,46
T3551,C1024,2023-01-21,127.58,39
T3552,C1160,2024-01-16,41.48,13
T3553,C1010,2023-06-18,38.41,11
T3554,C1089,2023-05-31,59.93,2
T3555,C1037,2023-10-11,76.0,28
T3556,C1026,2024-05-23,23.77,30
T3557,C1194,2024-05-08,19.82,45
T3558,C1297,2024-02-28,64.46,45
T3559,C1023,2023-06-06,73.27,9
T3560,C1144,2024-07-02,116.39,1
T3561,C1265,2024-04-22,65.53,20
T3562,C1273,2023-01-22,84.26,18
T3563,C1240,2023-05-22,42.48,39
T3564,C1003,2023-03-12,48.36,2
T3565,C1080,2023-06-25,79.9,31
T3566,C1005,2024-01-28,74.44,19
T3567,C1207,2023-11-18,93.01,31
T3568,C1118,2023-03-26,16.26,37
T3569,C1285,2024-01-15,34.94,10
T3570,C1068,2023-12-11,80.96,10
T3571,C1034,2024-05-25,56.28,26
T3572,C1118,2023-06-30,16.17,6
T3573,C1168,2024-05-25,10.07,42
T3574,C1130,2024-01-16,4.71,9
T3575,C1139,2023-05-26,27.73,26
T3576,C1149,2023-07-07,30.24,32
T3577,C1093,2024-03-08,42.5,32
T3578,C1024,2024-02-06,82.79,4
T3579,C1086,2024-01-04,79.49,35
T3580,C1145,2023-08-22,24.4,10
T3581,C1025,2023-08-12,39.03,18
T3582,C1117,2023-11-21,50.51,48
T3583,C1194,2024-03-26,49.96,26
T3584,C1026,2023-05-27,95.72,22
T3585,C1059,2024-06-04,87.59,18
T3586,C1285,2023-04-26,113.91,47
T3587,C1126,2023-10-05,67.74,14
T3588,C1064,2023-06-29,189.73,29
T3589,C1278,2024-06-15,48.68,4
T3590,C1053,2023-04-12,47.11,3
T3591,C1104,2023-03-16,78.49,44
T3592,C1262,2024-02-01,82.19,11
T3593,C1094,2023-04-07,100.54,17
T3594,C1041,2024-07-27,106.69,10
T3595,C1279,2024-03-19,28.35,35
T3596,C1296,2024-05-26,34.39,10
T3597,C1175,2023-06-27,80.45,11
T3598,C1065,2024-03-09,32.53,15
T3599,C1171,2023-12-06,78.98,30
T3600,C1069,2023-09-03,23.27,28
T3601,C1066,2023-10-16,118.6,37
T3602,C1224,2023-01-10,91.13,25
T3603,C1192,2023-03-26,57.31,35
T3604,C1110,2023-03-14,40.75,23
T3605,C1113,2024-03-13,59.32,24
T3606,C1164,2023-06-06,19.17,4
T3607,C1163,2024-03-06,33.81,49
T3608,C1009,2024-02-17,95.98,7
T3609,C1119,2023-03-26,46.92,8
T3610,C1161,2023-07-08,101.77,21
T3611,C1024,2023-05-31,64.72,37
T3612,C1208,2023-03-08,23.82,48
T3613,C1263,2024-04-09,11.39,6
T3614,C1222,2023-08-04,56.81,14
T3615,C1207,2024-06-13,34.68,25
T3616,C1256,2024-05-04,42.24,16
T3617,C1287,2024-05-19,166.1,1
T3618,C1069,2024-03-05,58.24,2
T3619,C1091,2023-10-19,34.96,4
T3620,C1118,2023-09-04,45.98,18
T3621,C1084,2023-08-02,65.83,45
T3622,C1237,2023-12-30,28.72,3
T3623,C1040,2023-09-16,23.04,37
T3624,C1042,2024-05-12,110.9,11
T3625,C1091,2023-04-13,65.42,2
T3626,C1233,2023-07-31,116.11,23
T3627,C1097,2023-10-15,37.06,5
T3628,C1194,2023-06-13,32.6,44
T3629,C1055,2023-05-14,37.03,6
T3630,C1126,2023-11-22,24.86,20
T3631,C1079,2023-04-04,28.22,42
T3632,C1099,2024-03-29,59.78,25
T3633,C1088,2023-08-09,59.83,24
T3634,C1071,2024-03-11,49.57,37
T3635,C1257,2023-02-07,44.26,41
T3636,C1180,2024-04-02,95.0,37
T3637,C1133,2023-09-30,91.69,30
T3638,C1212,2024-05-08,77.85,37
T3639,C1245,2024-02-08,109.07,38
T3640,C1044,2024-04-11,72.09,46
T3641,C1014,2024-01-13,55.19,7
T3642,C1014,2023-03-05,74.52,21
T3643,C1056,2024-07-19,92.71,36
T3644,C1098,2023-08-16,153.37,22
T3645,C1285,2024-05-28,50.27,15
T3646,C1014,2023-10-23,54.55,36
T3647,C1015,2024-01-03,24.34,32
T3648,C1085,2023-04-16,36.56,17
T3649,C1020,2024-06-04,22.73,8
T3650,C1210,2024-04-03,44.4,36
T3651,C1155,2023-09-15,47.2,17
T3652,C1197,2023-09-01,92.76,35
T3653,C1086,2024-04-08,52.5,40
T3654,C1295,2023-04-06,40.93,18
T3655,C1058,2023-06-14,33.63,4
T3656,C1241,2023-03-23,24.66,22
T3657,C1182,2023-11-02,116.86,8
T3658,C1265,2023-08-05,90.38,16
T3659,C1182,2024-07-22,25.44,15
T3660,C1176,2024-06-02,53.62,36
T3661,C1056,2023-12-14,29.43,11
T3662,C1063,2024-03-19,63.64,43
T3663,C1161,2023-10-21,79.42,41
T3664,C1096,2023-09-04,45.99,19
T3665,C1136,2024-04-01,15.24,44
T3666,C1115,2023-07-29,28.14,7
T3667,C1253,2023-07-01,30.67,41
T3668,C1288,2023-03-24,151.29,39
T3669,C1020,2024-04-27,115.45,22
T3670,C1208,2024-04-04,74.63,16
T3671,C1069,2023-01-11,32.68,31
T3672,C1075,2024-05-03,35.62,12
T3673,C1169,2023-05-19,33.25,28
T3674,C1100,2024-05-29,83.09,44
T3675,C1010,2023-04-13,14.77,32
T3676,C1095,2023-04-02,88.58,14
T3677,C1253,2023-05-30,21.38,31
T3678,C1235,2024-06-25,96.57,34
T3679,C1290,2024-07-02,74.52,46
T3680,C1192,2024-01-19,56.01,32
T3681,C1098,2023-01-14,56.45,32
T3682,C1207,2023-12-25,43.32,32
T3683,C1232,2023-06-23,176.19,2
T3684,C1104,2024-02-28,43.54,30
T3685,C1074,2023-11-30,53.94,37
T3686,C1077,2024-05-22,60.6,5
T3687,C1284,2024-02-12,42.1,28
T3688,C1284,2023-07-02,110.69,4
T3689,C1063,2024-03-24,31.26,39
T3690,C1076,2023-05-20,33.97,38
T3691,C1001,2023-08-11,16.74,17
T3692,C1226,2023-05-17,67.09,34
T3693,C1020,2023-05-08,42.68,11
T3694,C1035,2023-08-22,59.09,42
T3695,C1137,2024-05-09,85.29,25
T3696,C1070,2023-09-16,34.52,29
T3697,C1011,2023-03-12,30.92,12
T3698,C1015,2024-03-11,37.35,47
T3699,C1294,2023-02-07,129.75,29
T3700,C1007,2023-11-22,20.05,10
T3701,C1189,2023-05-15,97.18,27
T3702,C1133,2024-06-08,76.65,16
T3703,C1170,2023-10-13,101.32,34
T3704,C1298,2023-08-28,64.34,21
T3705,C1187,2024-06-30,53.23,2
T3706,C1131,2023-09-23,23.31,21
T3707,C1125,2024-02-27,51.04,39
T3708,C1001,2023-09-11,50.84,3
T3709,C1265,2023-11-24,25.79,6
T3710,C1218,2023-10-16,100.85,43
T3711,C1213,2023-10-30,114.25,24
T3712,C1102,2023-09-10,19.87,47
T3713,C1129,2024-02-07,83.38,21
T3714,C1215,2023-10-03,76.83,16
T3715,C1085,2023-12-30,97.34,49
T3716,C1255,2024-02-25,51.65,21
T3717,C1043,2023-07-15,54.1,40
T3718,C1070,2023-04-09,115.08,36
T3719,C1094,2023-02-23,29.95,45
T3720,C1158,2023-12-14,88.91,27
T3721,C1105,2023-04-27,24.95,14
T3722,C1122,2023-07-27,78.12,37
T3723,C1024,2024-03-29,51.38,25
T3724,C1016,2023-09-25,73.68,25
T3725,C1277,2024-01-03,31.2,43
T3726,C1146,2023-03-27,53.12,35
T3727,C1077,2024-04-07,67.57,42
T3728,C1053,2023-12-11,116.51,30
T3729,C1162,2023-01-26,68.87,30
T3730,C1155,2023-09-30,46.09,36
T3731,C1019,2024-06-06,34.35,25
T3732,C1151,2023-10-02,109.3,14
T3733,C1165,2023-08-10,116.1,13
T3734,C1199,2023-01-17,117.28,44
T3735,C1193,2024-06-21,137.26,26
T3736,C1078,2023-05-11,84.82,42
T3737,C1023,2023-12-11,118.66,43
T3738,C1004,2023-09-05,101.3,9
T3739,C1292,2023-11-14,89.42,36
T3740,C1027,2023-03-12,12.28,26
T3741,C1048,2024-04-19,45.79,41
T3742,C1009,2023-04-04,8.35,40
T3743,C1078,2023-12-29,32.7,30
T3744,C1151,2023-05-29,60.94,26
T3745,C1220,2024-01-27,17.36,5
T3746,C1173,2023-02-24,43.14,38
T3747,C1101,2023-04-02,37.83,10
T3748,C1186,2024-06-07,29.07,36
T3749,C1263,2023-12-17,56.36,21
T3750,C1015,2024-04-16,28.13,22
T3751,C1071,2023-07-26,30.01,44
T3752,C1130,2024-03-18,76.54,40
T3753,C1094,2023-02-13,54.5,24
T3754,C1233,2024-02-20,57.15,37
T3755,C1207,2023-03-19,70.05,46
T3756,C1269,2024-01-09,65.93,18
T3757,C1258,2023-10-06,112.7,24
T3758,C1040,2024-01-02,63.86,8
T3759,C1265,2023-06-02,8.75,36
T3760,C1230,2023-03-02,39.65,12
T3761,C1086,2024-03-19,57.79,34
T3762,C1108,2023-09-25,81.93,40
T3763,C1159,2023-03-12,65.9,1
T3764,C1106,2023-09-01,53.61,47
T3765,C1123,2023-01-09,100.65,22
T3766,C1235,2024-05-24,149.44,47
T3767,C1202,2024-08-01,116.78,29
T3768,C1221,2023-08-21,48.08,20
T3769,C1068,2023-07-01,72.63,49
T3770,C1005,2023-12-31,76.64,34
T3771,C1251,2023-10-23,51.7,41
T3772,C1182,2024-03-15,88.86,30
T3773,C1213,2023-05-02,37.47,12
T3774,C1076,2023-08-09,71.84,35
T3775,C1052,2023-05-02,85.82,15
T3776,C1109,2024-07-04,69.53,46
T3777,C1094,2023-08-22,39.7,24
T3778,C1011,2024-01-08,35.68,32
T3779,C1100,2024-04-03,133.27,18
T3780,C1185,2023-12-25,27.68,13
T3781,C1279,2023-01-23,60.96,18
T3782,C1288,2024-07-27,51.2,22
T3783,C1136,2024-04-30,19.95,28
T3784,C1276,2023-06-27,51.05,4
T3785,C1184,2024-07-28,100.24,3
T3786,C1229,2024-05-31,30.66,20
T3787,C1279,2023-11-21,34.79,22
T3788,C1261,2023-09-09,75.9,6
T3789,C1118,2023-07-28,75.94,4
T3790,C1097,2023-05-29,64.11,29
T3791,C1283,2023-05-16,38.69,1
T3792,C1276,2023-03-13,37.63,33
T3793,C1087,2023-04-17,31.16,42
T3794,C1125,2024-07-22,75.73,41
T3795,C1003,2023-07-07,82.56,3
T3796,C1224,2023-05-04,52.21,24
T3797,C1030,2024-05-08,25.92,33
T3798,C1235,2023-12-12,53.73,43
T3799,C1207,2023-01-02,64.75,38
T3800,C1131,2023-05-26,87.51,36
T3801,C1114,2024-03-31,56.88,5
T3802,C1283,2023-06-09,26.21,4
T3803,C1250,2024-01-23,36.72,4
T3804,C1250,2023-12-03,184.22,47
T3805,C1159,2023-01-12,95.16,2
T3806,C1233,2023-03-16,157.06,10
T3807,C1205,2023-02-10,78.08,43
T3808,C1272,2024-04-22,29.94,48
T3809,C1105,2024-03-02,31.78,24
T3810,C1150,2023-03-16,63.56,30
T3811,C1176,2024-01-26,54.21,8
T3812,C1034,2023-04-02,52.53,10
T3813,C1209,2023-07-01,78.01,48
T3814,C1016,2024-02-03,15.86,38
T3815,C1113,2024-05-14,112.65,31
T3816,C1142,2023-06-22,45.83,34
T3817,C1147,2023-05-02,98.52,44
T3818,C1200,2023-01-13,46.77,14
T3819,C1253,2023-09-05,95.41,5
T3820,C1029,2023-11-25,140.75,25
T3821,C1278,2023-03-08,26.04,29
T3822,C1125,2024-01-20,49.38,48
T3823,C1105,2024-01-10,76.78,38
T3824,C1199,2023-04-02,132.02,33
T3825,C1020,2023-02-20,118.77,22
T3826,C1273,2023-04-24,40.87,11
T3827,C1252,2023-04-15,56.82,25
T3828,C1036,2023-04-15,62.41,14
T3829,C1134,2024-03-20,131.46,3
T3830,C1013,2023-05-11,17.16,22
T3831,C1290,2023-10-18,54.56,11
T3832,C1290,2024-03-25,51.49,27
T3833,C1228,2024-01-19,86.05,13
T3834,C1162,2023-09-01,103.9,48
T3835,C1110,2024-03-01,93.99,22
T3836,C1062,2023-01-12,88.48,31
T3837,C1255,2023-12-18,95.35,1
T3838,C1071,2023-07-22,22.43,43
T3839,C1164,2023-04-25,43.6,5
T3840,C1252,2023-04-14,79.81,46
T3841,C1214,2024-02-10,81.55,29
T3842,C1110,2024-07-12,26.18,2
T3843,C1265,2023-03-09,32.65,49
T3844,C1029,2023-06-25,82.98,38
T3845,C1174,2023-06-06,35.13,13
T3846,C1222,2023-10-12,94.27,2
T3847,C1284,2023-09-17,150.17,26
T3848,C1296,2024-01-27,61.9,25
T3849,C1119,2023-03-08,77.91,25
T3850,C1069,2023-10-20,70.02,22
T3851,C1113,2023-03-03,101.92,38
T3852,C1095,2024-04-10,143.36,11
T3853,C1192,2024-01-14,76.0,27
T3854,C1214,2024-05-25,3.17,29
T3855,C1121,2024-03-06,51.57,26
T3856,C1023,2024-02-02,31.23,9
T3857,C1212,2023-08-04,52.54,3
T3858,C1147,2024-05-04,42.32,29
T3859,C1159,2023-08-15,93.37,1
T3860,C1256,2023-05-22,100.65,42
T3861,C1222,2023-05-01,45.97,22
T3862,C1175,2023-10-26,57.93,33
T3863,C1247,2023-10-30,85.18,7
T3864,C1279,2023-05-27,38.73,21
T3865,C1170,2023-12-03,80.6,16
T3866,C1088,2023-04-30,67.52,24
T3867,C1274,2024-06-25,88.47,8
T3868,C1101,2023-01-19,20.8,5
T3869,C1234,2023-01-24,73.4,39
T3870,C1248,2023-07-10,30.3,39
T3871,C1257,2024-06-11,66.77,15
T3872,C1238,2023-05-03,52.84,2
T3873,C1005,2024-07-28,69.26,32
T3874,C1236,2023-07-14,65.42,19
T3875,C1004,2023-07-20,98.87,30
T3876,C1213,2023-03-03,55.93,42
T3877,C1190,2024-02-25,111.56,35
T3878,C1252,2024-05-17,41.48,15
T3879,C1099,2024-04-23,69.27,14
T3880,C1050,2023-03-27,64.76,22
T3881,C1261,2024-01-13,54.98,8
T3882,C1014,2023-09-18,49.79,33
T3883,C1117,2023-06-17,74.05,43
T3884,C1232,2024-03-19,58.74,36
T3885,C1223,2023-12-28,87.02,25
T3886,C1018,2024-05-15,51.8,6
T3887,C1073,2024-05-23,155.04,36
T3888,C1199,2024-05-11,134.24,47
T3889,C1188,2023-03-04,43.26,22
T3890,C1274,2023-12-26,80.85,1
T3891,C1270,2023-10-06,35.91,2
T3892,C1032,2023-04-12,106.95,3
T3893,C1258,2023-01-14,57.56,7
T3894,C1181,2023-04-29,65.35,24
T3895,C1109,2024-05-05,76.08,8
T3896,C1081,2024-02-02,6.57,27
T3897,C1144,2024-03-27,72.42,2
T3898,C1137,2024-06-06,129.27,46
T3899,C1160,2023-01-27,4.38,36
T3900,C1134,2023-08-25,72.02,46
T3901,C1103,2024-03-08,44.11,48
T3902,C1185,2024-03-02,109.91,22
T3903,C1145,2024-02-06,24.86,20
T3904,C1099,2023-03-23,55.78,24
T3905,C1289,2023-03-15,30.4,48
T3906,C1047,2023-09-06,46.31,36
T3907,C1263,2023-11-01,22.42,6
T3908,C1151,2023-07-04,59.79,11
T3909,C1094,2024-02-04,43.72,18
T3910,C1255,2023-05-09,131.14,31
T3911,C1205,2023-07-14,63.68,30
T3912,C1032,2023-02-28,45.87,6
T3913,C1284,2023-10-20,29.79,32
T3914,C1125,2024-03-06,34.48,22
T3915,C1108,2024-07-20,49.17,2
T3916,C1115,2023-05-20,83.12,38
T3917,C1254,2024-01-04,148.74,44
T3918,C1081,2023-01-30,54.24,24
T3919,C1239,2023-10-19,87.29,49
T3920,C1239,2024-05-28,16.76,38
T3921,C1266,2023-02-08,141.58,15
T3922,C1244,2023-08-10,60.51,20
T3923,C1025,2023-03-12,18.04,15
T3924,C1030,2023-11-04,22.65,5
T3925,C1276,2024-05-08,44.67,31
T3926,C1138,2023-09-29,97.82,38
T3927,C1294,2024-03-06,204.0,21
T3928,C1051,2023-06-26,55.93,43
T3929,C1072,2024-04-29,32.97,26
T3930,C1132,2023-05-18,71.44,23
T3931,C1189,2023-12-02,73.88,43
T3932,C1056,2023-07-26,26.63,27
T3933,C1027,2023-12-01,59.3,32
T3934,C1170,2023-06-07,62.45,23
T3935,C1180,2023-11-04,47.09,6
T3936,C1115,2023-06-06,103.67,44
T3937,C1212,2024-03-02,45.15,17
T3938,C1042,2023-05-12,33.51,21
T3939,C1223,2023-07-11,36.33,43
T3940,C1013,2023-01-09,17.68,3
T3941,C1257,2023-10-16,15.71,46
T3942,C1290,2023-01-02,12.24,24
T3943,C1088,2023-09-30,30.4,16
T3944,C1124,2024-05-12,63.37,33
T3945,C1034,2024-01-19,104.21,4
T3946,C1243,2023-10-31,28.47,4
T3947,C1245,2023-05-06,32.75,39
T3948,C1091,2024-05-20,50.56,44
T3949,C1007,2023-01-15,68.84,11
T3950,C1137,2023-04-23,98.36,4
T3951,C1069,2023-02-21,61.8,12
T3952,C1234,2023-07-26,32.37,18
T3953,C1071,2023-04-14,88.82,21
T3954,C1294,2023-03-30,12.2,31
T3955,C1232,2024-05-12,93.46,5
T3956,C1190,2023-11-11,108.43,44
T3957,C1132,2024-02-20,47.16,34
T3958,C1001,2023-11-02,30.78,15
T3959,C1251,2024-03-10,33.73,43
T3960,C1160,2024-03-15,21.57,22
T3961,C1200,2023-09-15,77.13,17
T3962,C1030,2024-05-04,54.93,47
T3963,C1252,2023-03-01,9.81,33
T3964,C1030,2024-06-29,29.47,46
T3965,C1235,2023-09-27,57.82,7
T3966,C1088,2023-04-01,148.94,37
T3967,C1264,2024-05-15,74.48,18
T3968,C1101,2024-01-24,82.66,9
T3969,C1082,2023-10-23,77.81,8
T3970,C1192,2023-06-06,75.82,38
T3971,C1106,2024-01-02,31.17,6
T3972,C1111,2024-04-10,84.1,7
T3973,C1188,2023-08-06,45.82,14
T3974,C1089,2023-03-29,201.17,40
T3975,C1174,2023-03-29,22.5,19
T3976,C1186,2024-04-05,70.78,33
T3977,C1233,2023-12-30,41.28,2
T3978,C1203,2023-05-27,40.19,27
T3979,C1242,2023-10-09,51.49,32
T3980,C1100,2023-04-08,55.16,34
T3981,C1091,2023-07-20,88.9,32
T3982,C1287,2024-04-12,45.48,18
T3983,C1036,2023-05-30,39.65,15
T3984,C1211,2024-07-12,116.88,43
T3985,C1222,2024-02-08,71.38,22
T3986,C1296,2023-02-02,22.05,47
T3987,C1206,2023-07-04,40.75,14
T3988,C1189,2023-06-30,62.99,32
T3989,C1083,2023-12-01,81.59,5
T3990,C1195,2024-08-02,65.23,38
T3991,C1017,2023-05-31,59.71,47
T3992,C1143,2023-04-13,42.63,27
T3993,C1006,2024-03-12,77.26,46
T3994,C1115,2023-12-28,15.03,14
T3995,C1074,2023-08-06,47.91,23
T3996,C1290,2024-02-09,53.82,12
T3997,C1082,2023-10-05,22.73,41
T3998,C1246,2024-05-28,76.21,40
T3999,C1062,2024-06-21,63.59,25
T4000,C1077,2023-07-01,11.48,38
T4001,C1015,2024-02-21,109.31,47
T4002,C1207,2023-10-20,19.33,8
T4003,C1051,2024-03-03,25.82,31
T4004,C1247,2023-08-02,66.7,14
T4005,C1104,2023-07-16,14.95,43
T4006,C1019,2023-01-12,51.04,45
T4007,C1027,2024-05-02,31.33,28
T4008,C1173,2023-10-28,49.55,10
T4009,C1061,2023-08-12,35.66,28
T4010,C1023,2023-11-08,55.35,42
T4011,C1131,2024-07-27,19.54,31
T4012,C1130,2024-04-26,34.87,44
T4013,C1254,2024-06-03,97.85,42
T4014,C1274,2023-08-06,75.23,19
T4015,C1261,2024-01-18,42.72,7
T4016,C1145,2023-10-30,38.67,36
T4017,C1121,2024-04-27,30.01,36
T4018,C1029,2024-02-28,49.84,40
T4019,C1037,2023-11-12,71.59,36
T4020,C1132,2023-10-06,80.52,44
T4021,C1080,2024-03-01,90.76,49
T4022,C1219,2023-10-18,205.65,9
T4023,C1202,2023-03-14,49.95,18
T4024,C1229,2023-01-31,62.07,45
T4025,C1122,2024-07-27,27.26,34
T4026,C1039,2023-05-30,62.25,13
T4027,C1171,2024-04-09,24.42,19
T4028,C1267,2023-03-07,96.72,33
T4029,C1221,2023-03-24,94.0,30
T4030,C1198,2023-01-17,46.23,19
T4031,C1197,2023-05-21,67.21,1
T4032,C1255,2024-07-22,50.68,34
T4033,C1257,2023-11-30,39.82,41
T4034,C1002,2023-01-06,39.94,36
T4035,C1025,2024-03-18,56.41,10
T4036,C1147,2024-06-25,39.74,11
T4037,C1089,2023-03-28,62.16,24
